1,9,1016.8,568.7,81.5,88.28999999999996,1,-1,-1,-1
2,9,1013.01,569.16,80.34999999999991,87.09000000000003,1,-1,-1,-1
3,9,1009.22,569.62,79.20000000000005,85.88,1,-1,-1,-1
4,9,1005.42,570.08,78.06000000000006,84.67999999999995,1,-1,-1,-1
5,9,1001.63,570.54,76.90999999999997,83.48000000000002,1,-1,-1,-1
6,9,997.84,571.0,75.75999999999988,82.26999999999998,1,-1,-1,-1
7,9,994.05,571.46,74.61000000000013,81.06999999999994,1,-1,-1,-1
8,9,990.26,571.92,73.46000000000004,79.87,1,-1,-1,-1
9,9,986.46,572.38,72.31999999999994,78.66999999999996,1,-1,-1,-1
10,9,982.67,572.84,71.16999999999996,77.45999999999992,1,-1,-1,-1
11,9,978.88,573.3,70.0200000000001,76.25999999999999,1,-1,-1,-1
12,9,974.21,573.6,69.09999999999991,75.28999999999996,1,-1,-1,-1
13,9,969.53,573.9,68.19000000000005,74.32000000000005,1,-1,-1,-1
372,0,1873.9,769.7,46.09999999999991,250.4699999999999,1,-1,-1,-1
373,0,1844.3,764.4,75.70000000000005,255.76999999999998,1,-1,-1,-1
374,0,1814.7,759.1,105.29999999999995,261.06999999999994,1,-1,-1,-1
375,0,1785.1,753.8,134.9000000000001,266.37,1,-1,-1,-1
376,0,1758.13,719.97,161.8699999999999,300.19999999999993,1,-1,-1,-1
377,0,1731.17,686.13,188.82999999999993,334.03999999999996,1,-1,-1,-1
378,0,1704.2,652.3,215.79999999999995,367.87,1,-1,-1,-1
379,0,1681.43,639.6,238.56999999999994,380.56999999999994,1,-1,-1,-1
380,0,1658.67,626.9,261.3299999999999,393.27,1,-1,-1,-1
381,0,1635.9,614.2,284.0999999999999,405.9699999999999,1,-1,-1,-1
382,0,1614.0,613.29,306.0,400.85,1,-1,-1,-1
383,0,1592.1,612.38,327.9000000000001,395.74,1,-1,-1,-1
384,0,1570.2,611.47,349.79999999999995,390.62,1,-1,-1,-1
385,0,1550.2,610.56,369.79999999999995,385.5100000000001,1,-1,-1,-1
386,0,1530.2,609.65,389.79999999999995,380.39,1,-1,-1,-1
387,0,1514.86,608.74,405.1400000000001,375.27,1,-1,-1,-1
388,0,1499.52,607.83,420.48,370.15,1,-1,-1,-1
389,0,1481.96,606.92,438.03999999999996,365.0300000000001,1,-1,-1,-1
390,0,1464.4,606.01,455.5999999999999,359.91999999999996,1,-1,-1,-1
391,0,1453.5,605.1,466.5,354.79999999999995,1,-1,-1,-1
392,0,1435.4,605.65,484.5999999999999,348.65,1,-1,-1,-1
393,0,1421.8,606.2,498.20000000000005,345.79999999999995,1,-1,-1,-1
394,0,1408.2,606.75,511.79999999999995,342.95000000000005,1,-1,-1,-1
395,0,1396.7,607.3,523.3,335.86,1,-1,-1,-1
396,0,1385.2,607.85,523.8,328.76,1,-1,-1,-1
397,0,1373.7,608.4,515.0999999999999,321.6700000000001,1,-1,-1,-1
398,0,1362.2,608.95,506.39999999999986,314.5799999999999,1,-1,-1,-1
399,0,1350.7,609.5,497.70000000000005,307.49,1,-1,-1,-1
400,0,1339.2,610.05,489.0,300.3900000000001,1,-1,-1,-1
401,0,1327.7,610.6,480.29999999999995,293.29999999999995,1,-1,-1,-1
402,0,1319.25,610.34,471.43000000000006,298.86,1,-1,-1,-1
403,0,1310.8,610.08,462.55999999999995,304.41999999999996,1,-1,-1,-1
404,0,1300.97,609.82,454.14999999999986,301.88,1,-1,-1,-1
405,0,1291.15,609.56,445.73,299.34000000000003,1,-1,-1,-1
406,0,1281.33,609.3,437.3100000000002,296.80000000000007,1,-1,-1,-1
407,0,1271.5,609.04,428.9000000000001,294.26,1,-1,-1,-1
408,0,1264.42,608.78,419.5799999999999,287.33000000000004,1,-1,-1,-1
409,0,1257.35,608.52,410.25,280.39,1,-1,-1,-1
410,0,1250.28,608.26,400.9200000000001,273.45000000000005,1,-1,-1,-1
411,0,1243.2,608.0,391.5999999999999,266.52,1,-1,-1,-1
412,0,1235.53,607.32,385.10000000000014,261.03,1,-1,-1,-1
413,0,1227.87,606.64,378.60000000000014,255.52999999999997,1,-1,-1,-1
414,0,1220.2,605.96,372.0999999999999,250.03999999999996,1,-1,-1,-1
415,0,1214.73,601.6,363.79999999999995,249.5,1,-1,-1,-1
416,0,1209.26,600.9,355.5,245.30000000000007,1,-1,-1,-1
417,0,1203.79,600.2,347.21000000000004,241.0999999999999,1,-1,-1,-1
418,0,1198.32,600.45,340.51,237.54999999999995,1,-1,-1,-1
419,0,1192.85,600.7,333.8000000000002,233.99,1,-1,-1,-1
420,0,1187.37,600.95,327.10000000000014,230.42999999999995,1,-1,-1,-1
421,0,1181.9,601.2,320.39999999999986,226.88,1,-1,-1,-1
422,0,1176.3,602.6,314.56999999999994,222.39,1,-1,-1,-1
423,0,1170.7,604.0,308.73,217.89,1,-1,-1,-1
424,0,1166.69,604.9,302.78,213.89,1,-1,-1,-1
425,0,1162.68,605.8,296.81999999999994,209.8900000000001,1,-1,-1,-1
426,0,1158.28,606.07,291.95000000000005,206.51999999999998,1,-1,-1,-1
427,0,1153.89,606.33,287.0799999999999,203.15999999999997,1,-1,-1,-1
428,0,1149.49,606.6,282.21000000000004,199.79999999999995,1,-1,-1,-1
429,0,1145.1,606.86,277.34000000000015,196.43999999999994,1,-1,-1,-1
430,0,1140.7,607.13,272.47,193.07000000000005,1,-1,-1,-1
431,0,1138.6,607.4,265.3000000000002,189.70000000000005,1,-1,-1,-1
432,0,1135.85,608.7,261.21000000000004,186.16999999999996,1,-1,-1,-1
433,0,1133.1,610.0,257.1200000000001,182.63,1,-1,-1,-1
434,0,1129.4,609.74,253.3599999999999,181.26999999999998,1,-1,-1,-1
435,0,1125.7,609.47,249.5999999999999,179.92999999999995,1,-1,-1,-1
436,0,1123.26,609.21,245.41000000000008,177.75,1,-1,-1,-1
437,0,1120.83,608.95,241.20000000000005,175.55999999999995,1,-1,-1,-1
438,0,1118.39,608.68,237.01,173.3900000000001,1,-1,-1,-1
439,0,1115.95,608.42,232.81999999999994,171.21000000000004,1,-1,-1,-1
440,0,1113.52,608.16,228.61000000000013,169.01999999999998,1,-1,-1,-1
441,0,1111.08,607.9,224.42000000000007,166.84000000000003,1,-1,-1,-1
442,0,1109.27,607.98,221.1300000000001,164.89999999999998,1,-1,-1,-1
443,0,1107.47,608.06,217.82999999999993,162.96000000000004,1,-1,-1,-1
444,0,1105.66,608.14,214.53999999999996,161.02999999999997,1,-1,-1,-1
445,0,1103.86,608.22,211.24,159.08999999999992,1,-1,-1,-1
446,0,1102.05,608.3,207.95000000000005,157.1500000000001,1,-1,-1,-1
447,0,1100.24,608.38,205.29999999999995,155.21000000000004,1,-1,-1,-1
448,0,1098.44,608.46,202.63999999999987,153.27999999999997,1,-1,-1,-1
449,0,1096.63,608.54,199.98999999999978,151.34000000000003,1,-1,-1,-1
450,0,1094.83,608.62,197.33000000000015,149.40999999999997,1,-1,-1,-1
451,0,1093.02,608.7,194.68000000000006,147.4699999999999,1,-1,-1,-1
452,0,1091.95,608.83,192.30999999999995,145.57999999999993,1,-1,-1,-1
453,0,1090.88,608.96,189.93999999999983,143.67999999999995,1,-1,-1,-1
454,0,1089.81,609.09,187.57000000000016,141.78999999999996,1,-1,-1,-1
455,0,1088.73,609.21,185.21000000000004,139.90999999999997,1,-1,-1,-1
456,0,1087.66,609.34,182.83999999999992,138.01999999999998,1,-1,-1,-1
457,0,1086.59,609.47,180.47000000000003,136.12,1,-1,-1,-1
458,0,1085.52,609.6,178.0999999999999,134.23000000000002,1,-1,-1,-1
